episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-45.975526,0.001855312499999985,3.963899921875,1.0689003124999998,0.006635390625,0.011460937499999997
1,-45.26627010000001,0.0014550781250000206,3.847226875,1.0691123437499999,0.013162968749999993,0.00918187500000003
2,-46.10012499999998,0.001401328125000012,3.98096109375,1.067708125,0.013750546875000002,0.009767968750000038
3,-45.75036789999999,0.0018962499999999548,3.93022734375,1.068127734375,0.0068410937500000026,0.012867734375000005
4,-43.55189370000001,0.001581093750000026,3.58856625,1.0682574218749998,0.006801718749999994,0.008155156249999965
5,-43.7667784,0.0015567968750000271,3.6220517968750006,1.06823765625,0.006927656249999995,0.0082747656249999
6,-44.03918019999998,0.0015389062500000264,3.657588515625,1.0686226562499999,0.012770234374999995,0.00839070312499985
7,-44.95367400000001,0.0014749218750000179,3.80061890625,1.068446640625,0.012977968749999992,0.008999609375000012
8,-45.74883979999999,0.0019032812499999528,3.93022703125,1.068054375,0.006811093750000003,0.012879218750000004
9,-45.36847140000001,0.0014475000000000158,3.864198984375,1.06875234375,0.013227578124999997,0.009231406250000053
10,-45.90557109999998,0.0018856249999999678,3.9531549999999998,1.068727734375,0.0066706249999999995,0.012127578125000031
11,-45.75036789999999,0.0018962499999999548,3.93022734375,1.068127734375,0.0068410937500000026,0.012867734375000005
12,-45.898377400000015,0.0015841406249999827,3.957866328125,1.066583984375,0.007849453125000006,0.011423984374999962
13,-45.91889510000001,0.0017918749999999996,3.95861953125,1.06801078125,0.006445234374999997,0.009845937499999912
14,-45.52479270000001,0.0014365625000000107,3.889661484375,1.06835890625,0.013336562499999998,0.009343828125000049
15,-46.009739300000014,0.0018203906249999846,3.970895,1.0685015625,0.006553281249999996,0.010621015624999959
16,-44.704426900000016,0.0016962500000000209,3.767611015625,1.068706484375,0.006278515624999996,0.008403671874999973
17,-46.054890499999985,0.001404609375000012,3.97375734375,1.06777453125,0.013703750000000002,0.009718359375
18,-46.07553549999999,0.001403593750000014,3.9759351562500003,1.06811765625,0.013717578125000001,0.009732812500000007
19,-45.467131600000016,0.0014403125000000063,3.8801759375000002,1.0685360156250001,0.013295703124999995,0.00929828125000005
20,-44.110985199999995,0.001534062500000018,3.6682013281250003,1.06881171875,0.012801796874999993,0.008422734374999831
