episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
242,-19.3381,-0.3022,-19.8682,-17.9559,0.7695,0.4261,1.5165,0.6968,2.7379,ppo_live
243,-19.2947,-0.3015,-19.7918,-17.9559,0.8087,0.4022,1.7755,0.5213,2.2614,ppo_live
244,-20.7192,-0.3237,-19.8171,-17.9559,0.8679,0.4402,1.6037,0.6983,2.8222,ppo_live
245,-19.7361,-0.3084,-19.8054,-17.9559,0.8182,0.3893,1.0728,1.2653,2.4639,ppo_live
246,-19.2751,-0.3012,-19.6497,-17.9559,0.8372,0.3686,1.3138,0.8299,2.4986,ppo_live
247,-18.6959,-0.2921,-19.5487,-17.9559,0.7816,0.3587,1.4355,0.7439,2.3991,ppo_live
248,-18.0693,-0.2823,-19.4648,-17.9559,0.8446,0.4031,1.2031,0.6546,2.1304,ppo_live
249,-19.0163,-0.2971,-19.363,-17.9559,0.7887,0.3851,1.5512,0.7685,2.1791,ppo_live
250,-18.8543,-0.2946,-19.2405,-17.9559,0.7439,0.3925,1.3043,1.0005,2.4072,ppo_live
251,-20.7058,-0.3235,-19.2018,-17.9559,0.8601,0.3615,1.7227,0.9245,2.2044,ppo_live
252,-18.7997,-0.2937,-19.202,-17.9559,0.7746,0.3962,1.3551,0.8961,2.2596,ppo_live
253,-19.6044,-0.3063,-19.2393,-17.9559,0.8906,0.3927,1.211,0.9683,2.2066,ppo_live
254,-17.3918,-0.2717,-19.1098,-17.3918,0.834,0.3663,1.1604,0.6252,1.9528,ppo_live
255,-18.6156,-0.2909,-19.0875,-17.3918,0.798,0.3785,1.5072,0.7212,2.041,ppo_live
256,-18.1527,-0.2836,-19.0401,-17.3918,0.8474,0.3749,1.5842,0.4803,1.7279,ppo_live
257,-18.9217,-0.2957,-19.0884,-17.3918,0.8225,0.3923,1.7386,0.4703,2.1112,ppo_live
258,-19.5092,-0.3048,-19.1362,-17.3918,0.9154,0.4031,1.6431,0.4061,2.245,ppo_live
259,-17.3423,-0.271,-18.9557,-17.3423,0.7319,0.3821,1.6233,0.2832,2.3383,ppo_live
260,-19.9408,-0.3116,-19.0068,-17.3423,0.9148,0.3597,1.8491,0.345,2.3332,ppo_live
261,-20.7723,-0.3246,-19.1378,-17.3423,0.8541,0.4227,1.7392,0.5917,2.9389,ppo_live
262,-19.0559,-0.2977,-19.1237,-17.3423,0.7999,0.401,1.3718,0.6878,2.7362,ppo_live
263,-19.4492,-0.3039,-19.1314,-17.3423,0.8854,0.3846,1.5086,0.4318,2.7417,ppo_live
264,-18.4349,-0.288,-19.0172,-17.3423,0.8612,0.3697,1.0444,0.748,2.5382,ppo_live
265,-20.8427,-0.3257,-19.0725,-17.3423,0.8665,0.3702,1.7277,0.86,2.3898,ppo_live
266,-20.35,-0.318,-19.1262,-17.3423,0.8249,0.3697,1.3717,1.2151,2.3206,ppo_live
267,-20.4174,-0.319,-19.2123,-17.3423,0.8671,0.3779,1.8087,0.6744,2.295,ppo_live
268,-19.6389,-0.3069,-19.2908,-17.3423,0.831,0.3788,1.4553,0.7771,2.5827,ppo_live
269,-20.0566,-0.3134,-19.3428,-17.3423,0.8445,0.3711,1.9104,0.4938,2.3968,ppo_live
270,-18.9047,-0.2954,-19.3453,-17.3423,0.8522,0.3842,1.3224,0.5609,2.7091,ppo_live
271,-21.0991,-0.3297,-19.365,-17.3423,0.9348,0.3844,1.9664,0.4252,2.533,ppo_live
272,-19.4683,-0.3042,-19.3984,-17.3423,0.8168,0.3894,1.5699,0.696,2.4452,ppo_live
273,-17.6026,-0.275,-19.2983,-17.3423,0.7933,0.3828,1.3119,0.3905,2.5891,ppo_live
274,-18.0547,-0.2821,-19.3315,-17.3423,0.7616,0.364,1.5521,0.4554,2.4645,ppo_live
275,-18.3536,-0.2868,-19.3184,-17.3423,0.8823,0.3787,1.1665,0.5112,2.5807,ppo_live
276,-17.9105,-0.2799,-19.3063,-17.3423,0.8459,0.3927,1.5191,0.3102,2.093,ppo_live
277,-17.3861,-0.2717,-19.2295,-17.3423,0.8633,0.3999,1.2888,0.3607,1.9849,ppo_live
278,-17.1147,-0.2674,-19.1097,-17.1147,0.83,0.3795,1.3821,0.3468,1.8745,ppo_live
279,-18.2396,-0.285,-19.1546,-17.1147,0.8104,0.3762,1.5302,0.3952,2.4178,ppo_live
280,-19.429,-0.3036,-19.129,-17.1147,0.877,0.3753,1.6188,0.4551,2.4786,ppo_live
281,-18.5761,-0.2903,-19.0192,-17.1147,0.8372,0.3836,1.3175,0.6772,2.2878,ppo_live
282,-18.2223,-0.2847,-18.9775,-17.1147,0.8654,0.3927,1.029,0.7267,2.375,ppo_live
283,-16.8046,-0.2626,-18.8453,-16.8046,0.73,0.3755,1.348,0.4207,2.2928,ppo_live
284,-18.4237,-0.2879,-18.8448,-16.8046,0.8696,0.3847,1.3191,0.5559,2.2224,ppo_live
285,-19.0497,-0.2977,-18.7551,-16.8046,0.8386,0.3695,1.2389,0.9532,2.189,ppo_live
286,-16.8823,-0.2638,-18.5817,-16.8046,0.8165,0.3757,1.1111,0.4869,2.1309,ppo_live
287,-16.4735,-0.2574,-18.3845,-16.4735,0.7693,0.3984,0.941,0.6366,2.16,ppo_live
288,-18.6691,-0.2917,-18.336,-16.4735,0.7852,0.3755,1.6272,0.5647,2.2779,ppo_live
289,-17.7431,-0.2772,-18.2204,-16.4735,0.8483,0.3821,1.2137,0.4987,2.2629,ppo_live
290,-18.9531,-0.2961,-18.2228,-16.4735,0.8527,0.362,1.4596,0.5988,2.3609,ppo_live
291,-16.8002,-0.2625,-18.0078,-16.4735,0.8089,0.3579,1.1929,0.3721,2.251,ppo_live
292,-17.063,-0.2666,-17.8876,-16.4735,0.7637,0.3672,1.1963,0.5533,2.3104,ppo_live
293,-18.8862,-0.2951,-17.9517,-16.4735,0.818,0.3652,1.4589,0.6302,2.4843,ppo_live
294,-19.3544,-0.3024,-18.0167,-16.4735,0.8511,0.386,1.2378,0.8255,2.6142,ppo_live
295,-17.4133,-0.2721,-17.9697,-16.4735,0.8127,0.3974,1.1694,0.4602,2.4414,ppo_live
296,-16.0169,-0.2503,-17.875,-16.0169,0.8091,0.3577,1.1062,0.4273,1.7166,ppo_live
297,-15.6024,-0.2438,-17.7859,-15.6024,0.7244,0.3599,1.1462,0.4419,1.8865,ppo_live
298,-17.3172,-0.2706,-17.796,-15.6024,0.835,0.3818,1.1304,0.6193,1.9382,ppo_live
299,-17.9262,-0.2801,-17.7803,-15.6024,0.8502,0.3753,1.2412,0.5865,2.1207,ppo_live
300,-19.8449,-0.3101,-17.8011,-15.6024,0.8622,0.3742,1.5307,0.649,2.6526,ppo_live
301,-18.4395,-0.2881,-17.7943,-15.6024,0.8342,0.3697,1.422,0.3058,2.9053,ppo_live
302,-16.931,-0.2645,-17.7297,-15.6024,0.7648,0.4094,1.1115,0.3213,2.8855,ppo_live
303,-17.0424,-0.2663,-17.7416,-15.6024,0.8987,0.361,1.0235,0.2709,2.4352,ppo_live
304,-19.4383,-0.3037,-17.7923,-15.6024,0.8661,0.3817,1.0727,1.1023,2.2983,ppo_live
305,-18.1472,-0.2836,-17.7472,-15.6024,0.8225,0.3693,1.0785,0.8489,2.267,ppo_live
306,-17.6087,-0.2751,-17.7835,-15.6024,0.7982,0.3712,1.002,0.7824,2.3813,ppo_live
307,-18.6685,-0.2917,-17.8933,-15.6024,0.8578,0.3678,1.2819,0.6969,2.2846,ppo_live
308,-18.2354,-0.2849,-17.8716,-15.6024,0.7309,0.375,1.3816,0.9105,2.0971,ppo_live
309,-19.1093,-0.2986,-17.9399,-15.6024,0.7573,0.3759,1.1474,1.3978,1.9465,ppo_live
310,-19.0942,-0.2983,-17.947,-15.6024,0.8339,0.3781,1.2467,0.9177,2.3067,ppo_live
311,-19.7052,-0.3079,-18.0922,-15.6024,0.8765,0.3591,1.5508,0.7389,2.199,ppo_live
312,-17.5084,-0.2736,-18.1145,-15.6024,0.864,0.4147,1.0811,0.4173,2.4155,ppo_live
313,-17.7342,-0.2771,-18.0569,-15.6024,0.8743,0.3777,1.147,0.5486,2.1139,ppo_live
314,-17.5647,-0.2744,-17.9674,-15.6024,0.8635,0.3987,1.1232,0.5568,2.0499,ppo_live
315,-16.3536,-0.2555,-17.9144,-15.6024,0.7757,0.3851,1.2919,0.3577,1.8718,ppo_live
316,-17.9257,-0.2801,-18.0098,-15.6024,0.8085,0.3865,1.1282,0.6684,2.483,ppo_live
317,-17.1057,-0.2673,-18.085,-15.6024,0.7963,0.3923,1.1036,0.3962,2.6613,ppo_live
318,-17.822,-0.2785,-18.1102,-15.6024,0.8397,0.3853,1.2634,0.3895,2.53,ppo_live
319,-18.2021,-0.2844,-18.124,-15.6024,0.8302,0.3747,1.4149,0.4402,2.4196,ppo_live
320,-16.7491,-0.2617,-17.9692,-15.6024,0.754,0.3865,1.0391,0.5915,2.3875,ppo_live
321,-18.1686,-0.2839,-17.9557,-15.6024,0.8164,0.407,1.2764,0.4106,2.8365,ppo_live
322,-16.1371,-0.2521,-17.916,-15.6024,0.7499,0.3556,1.0547,0.3806,2.5053,ppo_live
323,-17.6296,-0.2755,-17.9454,-15.6024,0.8201,0.3965,1.2069,0.4331,2.5314,ppo_live
324,-18.0313,-0.2817,-17.875,-15.6024,0.7906,0.394,1.1232,0.8031,2.3564,ppo_live
325,-16.6722,-0.2605,-17.8013,-15.6024,0.757,0.3674,1.0139,0.6919,2.1645,ppo_live
326,-18.1609,-0.2838,-17.8289,-15.6024,0.7881,0.3955,1.0993,0.8823,2.3349,ppo_live
327,-18.5753,-0.2902,-17.8242,-15.6024,0.7931,0.4226,1.4129,0.5765,2.534,ppo_live
328,-18.9047,-0.2954,-17.8577,-15.6024,0.8007,0.4415,1.3558,0.663,2.6132,ppo_live
329,-18.987,-0.2967,-17.8516,-15.6024,0.8438,0.3711,1.2629,0.9101,2.1451,ppo_live
330,-17.0564,-0.2665,-17.7497,-15.6024,0.7468,0.3805,1.0375,0.799,2.1818,ppo_live
331,-17.8975,-0.2796,-17.6593,-15.6024,0.8088,0.3711,1.0916,0.7834,2.3013,ppo_live
332,-16.5611,-0.2588,-17.6119,-15.6024,0.7929,0.3724,0.9835,0.6371,2.0084,ppo_live
333,-16.3705,-0.2558,-17.5437,-15.6024,0.794,0.3858,1.069,0.3308,2.3706,ppo_live
334,-18.0141,-0.2815,-17.5662,-15.6024,0.842,0.4065,1.1739,0.4386,2.7114,ppo_live
335,-18.5166,-0.2893,-17.6744,-15.6024,0.8043,0.3985,1.2952,0.5467,2.8328,ppo_live
336,-16.9811,-0.2653,-17.6271,-15.6024,0.7509,0.4086,1.0341,0.661,2.3755,ppo_live
337,-16.678,-0.2606,-17.6057,-15.6024,0.7864,0.3872,0.9427,0.6372,2.2137,ppo_live
338,-17.7961,-0.2781,-17.6045,-15.6024,0.8484,0.3868,1.0171,0.7803,2.0798,ppo_live
339,-19.1907,-0.2999,-17.6539,-15.6024,0.9322,0.381,0.9584,1.025,2.0906,ppo_live
340,-17.0719,-0.2667,-17.67,-15.6024,0.7937,0.3732,0.9359,0.7429,2.2545,ppo_live
341,-17.4857,-0.2732,-17.6359,-15.6024,0.7359,0.3968,1.0037,0.7891,2.6677,ppo_live
342,-16.4573,-0.2571,-17.6519,-15.6024,0.7778,0.3786,1.0112,0.494,2.314,ppo_live
343,-15.8125,-0.2471,-17.561,-15.6024,0.7399,0.3907,0.9525,0.4408,2.3446,ppo_live
344,-17.0358,-0.2662,-17.5113,-15.6024,0.7512,0.4026,1.1774,0.4093,2.7022,ppo_live
345,-17.3552,-0.2712,-17.5454,-15.6024,0.7285,0.3781,1.1084,0.6776,2.6851,ppo_live
346,-18.2466,-0.2851,-17.5497,-15.6024,0.7885,0.3693,1.1833,0.7336,2.6258,ppo_live
347,-17.023,-0.266,-17.4721,-15.6024,0.7703,0.3836,1.0339,0.486,2.7632,ppo_live
348,-15.4268,-0.241,-17.2982,-15.4268,0.7707,0.3628,0.9274,0.3136,2.2622,ppo_live
349,-17.5083,-0.2736,-17.2243,-15.4268,0.8497,0.3684,1.0696,0.5481,2.3406,ppo_live
350,-18.1249,-0.2832,-17.2777,-15.4268,0.8368,0.4257,0.9708,0.5952,2.9044,ppo_live
351,-18.186,-0.2842,-17.2921,-15.4268,0.8912,0.3688,1.0333,0.5769,2.5763,ppo_live
352,-18.1047,-0.2829,-17.3693,-15.4268,0.8143,0.3687,1.3109,0.46,2.6877,ppo_live
353,-16.8707,-0.2636,-17.3943,-15.4268,0.6911,0.3748,1.2198,0.5424,2.6547,ppo_live
354,-18.0726,-0.2824,-17.3972,-15.4268,0.7997,0.3715,1.0668,0.7763,2.5852,ppo_live
355,-16.4939,-0.2577,-17.2961,-15.4268,0.719,0.3881,0.9879,0.5561,2.6626,ppo_live
356,-18.3164,-0.2862,-17.3629,-15.4268,0.8391,0.3991,1.1362,0.7327,2.3461,ppo_live
357,-19.5549,-0.3055,-17.5067,-15.4268,0.824,0.4109,1.0033,1.3398,2.2126,ppo_live
358,-18.0003,-0.2813,-17.5169,-15.4268,0.8801,0.361,0.9663,0.9585,1.7473,ppo_live
359,-16.9658,-0.2651,-17.4057,-15.4268,0.8421,0.3726,1.0767,0.6243,1.7548,ppo_live
360,-16.3437,-0.2554,-17.3693,-15.4268,0.7937,0.3764,1.0458,0.5151,1.9724,ppo_live
361,-17.2504,-0.2695,-17.3575,-15.4268,0.752,0.3991,1.0686,0.743,2.3097,ppo_live
362,-15.0817,-0.2357,-17.2887,-15.0817,0.7515,0.3631,0.9783,0.4215,1.739,ppo_live
363,-15.7293,-0.2458,-17.2845,-15.0817,0.7765,0.3625,0.9486,0.6222,1.6313,ppo_live
364,-16.7556,-0.2618,-17.2705,-15.0817,0.8536,0.3675,1.0619,0.3813,2.1621,ppo_live
365,-16.6981,-0.2609,-17.2377,-15.0817,0.7558,0.3799,1.2533,0.35,2.4187,ppo_live
366,-16.457,-0.2571,-17.1482,-15.0817,0.7438,0.3924,1.0828,0.4111,2.5628,ppo_live
367,-20.3916,-0.3186,-17.3166,-15.0817,0.9486,0.3676,1.2594,0.9248,2.4367,ppo_live
368,-15.7121,-0.2455,-17.3309,-15.0817,0.796,0.3552,0.9333,0.4426,1.977,ppo_live
369,-17.5002,-0.2734,-17.3305,-15.0817,0.7979,0.3716,1.1593,0.4757,2.6711,ppo_live
370,-16.9203,-0.2644,-17.2703,-15.0817,0.8092,0.386,1.0421,0.3664,2.6635,ppo_live
371,-17.5457,-0.2742,-17.2382,-15.0817,0.8674,0.3785,1.1155,0.3631,2.5593,ppo_live
372,-16.7641,-0.2619,-17.1712,-15.0817,0.7773,0.3725,1.2947,0.2843,2.3888,ppo_live
373,-17.032,-0.2661,-17.1793,-15.0817,0.8277,0.3578,1.1963,0.2687,2.5415,ppo_live
374,-17.3394,-0.2709,-17.1426,-15.0817,0.8101,0.3806,0.969,0.4935,2.8629,ppo_live
375,-19.5914,-0.3061,-17.2975,-15.0817,0.7873,0.3896,1.2328,1.0212,2.7917,ppo_live
376,-17.8335,-0.2786,-17.2734,-15.0817,0.7994,0.3784,1.078,0.8126,2.2643,ppo_live
377,-17.4363,-0.2724,-17.1674,-15.0817,0.8377,0.3706,1.0064,0.6967,2.155,ppo_live
378,-17.1363,-0.2678,-17.1242,-15.0817,0.7223,0.3925,0.9808,0.8996,2.2885,ppo_live
379,-17.9964,-0.2812,-17.1758,-15.0817,0.778,0.4056,1.1483,0.7071,2.5721,ppo_live
380,-16.8799,-0.2637,-17.2026,-15.0817,0.7721,0.3788,0.9473,0.8556,1.9426,ppo_live
381,-15.972,-0.2496,-17.1386,-15.0817,0.7195,0.3818,0.942,0.7756,1.8338,ppo_live
382,-16.0857,-0.2513,-17.1888,-15.0817,0.7574,0.392,0.9818,0.5986,1.9558,ppo_live
383,-16.7225,-0.2613,-17.2385,-15.0817,0.8054,0.3732,1.0352,0.5898,2.0284,ppo_live
384,-15.1837,-0.2372,-17.1599,-15.0817,0.6959,0.3705,0.9957,0.5719,1.7975,ppo_live
385,-16.726,-0.2613,-17.1613,-15.0817,0.7626,0.373,0.9402,0.8323,1.984,ppo_live
386,-14.1758,-0.2215,-17.0472,-14.1758,0.6667,0.3694,0.8569,0.4033,2.0004,ppo_live
387,-15.7369,-0.2459,-16.8145,-14.1758,0.7832,0.3602,0.955,0.4974,1.8895,ppo_live
388,-14.9651,-0.2338,-16.7772,-14.1758,0.6206,0.3772,1.0944,0.538,2.013,ppo_live
389,-16.725,-0.2613,-16.7384,-14.1758,0.7767,0.3841,1.111,0.4993,2.2551,ppo_live
390,-14.837,-0.2318,-16.6342,-14.1758,0.629,0.3799,1.105,0.433,2.079,ppo_live
391,-15.612,-0.2439,-16.5375,-14.1758,0.7687,0.3758,0.8738,0.5655,1.8938,ppo_live
392,-16.2924,-0.2546,-16.514,-14.1758,0.7534,0.358,1.0009,0.6918,1.9509,ppo_live
393,-17.9672,-0.2807,-16.5607,-14.1758,0.8282,0.3748,0.993,0.9158,2.1168,ppo_live
394,-18.1812,-0.2841,-16.6028,-14.1758,0.7989,0.3693,1.0683,1.0228,2.0611,ppo_live
395,-16.161,-0.2525,-16.4313,-14.1758,0.7054,0.3935,1.1085,0.5857,2.1161,ppo_live
396,-16.3004,-0.2547,-16.3546,-14.1758,0.8155,0.3764,1.0468,0.5727,1.6289,ppo_live
397,-16.7949,-0.2624,-16.3226,-14.1758,0.777,0.3967,0.9732,0.8394,1.7702,ppo_live
398,-18.7293,-0.2926,-16.4022,-14.1758,0.8699,0.3959,0.9926,1.0347,2.0499,ppo_live
399,-17.4706,-0.273,-16.3759,-14.1758,0.7638,0.3771,1.0487,0.7414,2.5029,ppo_live
400,-17.9097,-0.2798,-16.4274,-14.1758,0.8256,0.3968,1.036,0.6653,2.5544,ppo_live
401,-17.2262,-0.2692,-16.4901,-14.1758,0.7759,0.3638,0.9533,0.8784,2.1498,ppo_live
402,-15.2427,-0.2382,-16.448,-14.1758,0.6445,0.3769,0.9242,0.7071,2.0544,ppo_live
403,-16.7364,-0.2615,-16.4487,-14.1758,0.7837,0.3865,0.9886,0.7753,1.8216,ppo_live
404,-16.6404,-0.26,-16.5215,-14.1758,0.7551,0.3753,1.2177,0.3592,2.4566,ppo_live
405,-16.1819,-0.2528,-16.4943,-14.1758,0.7785,0.3899,1.0205,0.2949,2.5403,ppo_live
406,-16.4042,-0.2563,-16.6057,-14.1758,0.7724,0.3581,1.1243,0.3923,2.3361,ppo_live
407,-16.1864,-0.2529,-16.6282,-14.1758,0.7915,0.3706,0.9573,0.3783,2.4438,ppo_live
408,-16.4893,-0.2576,-16.7044,-14.1758,0.7568,0.3818,0.8086,0.732,2.4006,ppo_live
409,-16.2634,-0.2541,-16.6813,-14.1758,0.7227,0.3685,1.1648,0.514,2.1671,ppo_live
410,-17.3884,-0.2717,-16.8089,-14.1758,0.7866,0.4027,0.9716,0.6892,2.5263,ppo_live
411,-17.065,-0.2666,-16.8815,-14.1758,0.7037,0.3718,0.9499,0.9136,2.4661,ppo_live
412,-17.1458,-0.2679,-16.9242,-14.1758,0.7475,0.3538,1.073,0.8475,2.1029,ppo_live
413,-16.6342,-0.2599,-16.8576,-14.1758,0.7702,0.3671,0.9648,0.7316,2.0604,ppo_live
414,-17.736,-0.2771,-16.8353,-14.1758,0.7623,0.3773,1.1712,0.8335,2.1836,ppo_live
415,-15.6216,-0.2441,-16.8083,-14.1758,0.6982,0.396,1.055,0.4175,2.2966,ppo_live
416,-16.3809,-0.256,-16.8124,-14.1758,0.7898,0.3892,0.9281,0.3537,2.6966,ppo_live
417,-18.2921,-0.2858,-16.8872,-14.1758,0.9284,0.3626,1.0095,0.4936,2.663,ppo_live
418,-18.0784,-0.2825,-16.8547,-14.1758,0.7952,0.3595,1.2722,0.6256,2.5162,ppo_live
419,-17.3365,-0.2709,-16.848,-14.1758,0.7736,0.3723,1.241,0.4637,2.5499,ppo_live
420,-15.7626,-0.2463,-16.7406,-14.1758,0.7486,0.3581,0.9879,0.4641,2.1745,ppo_live
421,-16.2693,-0.2542,-16.6928,-14.1758,0.7418,0.3585,1.0173,0.5757,2.2679,ppo_live
422,-16.5043,-0.2579,-16.7559,-14.1758,0.8234,0.3698,1.0083,0.2107,2.7463,ppo_live
423,-17.6362,-0.2756,-16.8008,-14.1758,0.7989,0.3976,1.1205,0.2731,3.3089,ppo_live
424,-16.7267,-0.2614,-16.8052,-14.1758,0.7453,0.3696,1.1671,0.4848,2.4241,ppo_live
425,-15.602,-0.2438,-16.7762,-14.1758,0.7521,0.3602,1.0092,0.3994,2.1267,ppo_live
426,-15.3167,-0.2393,-16.7218,-14.1758,0.7542,0.3541,0.9242,0.3705,2.1879,ppo_live
427,-15.051,-0.2352,-16.665,-14.1758,0.7182,0.366,1.0236,0.2515,2.2688,ppo_live
428,-18.2024,-0.2844,-16.7507,-14.1758,0.8038,0.3635,1.2898,0.5866,2.5926,ppo_live
429,-17.5576,-0.2743,-16.8154,-14.1758,0.7531,0.3688,0.9753,0.7702,2.7829,ppo_live
430,-19.4711,-0.3042,-16.9195,-14.1758,0.8675,0.3636,1.0865,0.8942,2.8453,ppo_live
431,-15.9532,-0.2493,-16.8639,-14.1758,0.6213,0.372,1.0631,0.5863,2.7504,ppo_live
432,-16.5931,-0.2593,-16.8363,-14.1758,0.7844,0.3686,0.9802,0.5991,2.2106,ppo_live
433,-16.6884,-0.2608,-16.839,-14.1758,0.6732,0.3884,0.9249,0.9839,2.2452,ppo_live
434,-16.8925,-0.2639,-16.7968,-14.1758,0.7715,0.3727,1.0043,0.765,2.0563,ppo_live
435,-16.1627,-0.2525,-16.8239,-14.1758,0.7171,0.3733,1.086,0.5283,2.2796,ppo_live
436,-17.3275,-0.2707,-16.8712,-14.1758,0.7855,0.3589,1.3215,0.5622,2.0395,ppo_live
437,-16.3855,-0.256,-16.7759,-14.1758,0.745,0.3786,1.1153,0.5802,2.028,ppo_live
438,-17.2216,-0.2691,-16.7331,-14.1758,0.7469,0.3685,1.1768,0.8007,1.9878,ppo_live
439,-16.1403,-0.2522,-16.6732,-14.1758,0.7117,0.383,1.0468,0.6941,1.9618,ppo_live
440,-14.9153,-0.2331,-16.6309,-14.1758,0.6807,0.3597,1.0351,0.3482,2.1897,ppo_live
441,-14.4477,-0.2257,-16.5398,-14.1758,0.6738,0.3536,1.1033,0.2223,2.0359,ppo_live
442,-15.644,-0.2444,-16.4968,-14.1758,0.6926,0.3818,1.2346,0.3244,2.1754,ppo_live
443,-14.9724,-0.2339,-16.3636,-14.1758,0.7158,0.3751,0.9591,0.3725,2.062,ppo_live
444,-14.8722,-0.2324,-16.2709,-14.1758,0.7925,0.3697,0.8941,0.4028,1.509,ppo_live
445,-15.9966,-0.2499,-16.2906,-14.1758,0.8394,0.3712,1.021,0.3503,1.8451,ppo_live
446,-15.9636,-0.2494,-16.3229,-14.1758,0.8187,0.3841,0.9931,0.3116,2.1092,ppo_live
447,-16.965,-0.2651,-16.4186,-14.1758,0.8119,0.3867,1.2512,0.3022,2.3144,ppo_live
448,-17.667,-0.276,-16.3919,-14.1758,0.7292,0.3799,1.1875,0.646,2.7998,ppo_live
449,-16.4936,-0.2577,-16.3387,-14.1758,0.736,0.3641,1.0669,0.3407,2.9362,ppo_live
450,-17.3122,-0.2705,-16.2307,-14.1758,0.7604,0.3807,1.1937,0.3347,3.0497,ppo_live
451,-17.9216,-0.28,-16.3291,-14.1758,0.6974,0.3786,1.0747,0.9983,2.6416,ppo_live
452,-16.5737,-0.259,-16.3282,-14.1758,0.7753,0.3538,1.1243,0.5546,2.0517,ppo_live
453,-17.027,-0.266,-16.3451,-14.1758,0.7153,0.378,1.1008,0.6589,2.5932,ppo_live
454,-18.6445,-0.2913,-16.4327,-14.1758,0.759,0.3668,1.2476,0.9124,2.5566,ppo_live
455,-17.4344,-0.2724,-16.4963,-14.1758,0.7343,0.3674,1.0226,0.8443,2.5276,ppo_live
456,-16.228,-0.2536,-16.4413,-14.1758,0.6797,0.3773,1.0444,0.6607,2.3741,ppo_live
457,-16.5379,-0.2584,-16.4489,-14.1758,0.7719,0.3814,0.9767,0.5072,2.4676,ppo_live
458,-15.5088,-0.2423,-16.3633,-14.1758,0.6714,0.3508,1.0686,0.5121,2.252,ppo_live
459,-14.4119,-0.2252,-16.2769,-14.1758,0.6644,0.3492,1.0238,0.3243,2.0328,ppo_live
460,-14.7371,-0.2303,-16.268,-14.1758,0.7571,0.3802,0.8463,0.3507,1.892,ppo_live
461,-15.6614,-0.2447,-16.3286,-14.1758,0.6818,0.3833,1.0835,0.5113,2.1765,ppo_live
462,-16.7583,-0.2618,-16.3844,-14.1758,0.6948,0.3683,1.0493,0.804,2.3272,ppo_live
463,-16.3226,-0.255,-16.4519,-14.1758,0.8032,0.3822,0.9817,0.4516,2.1895,ppo_live
464,-19.4018,-0.3032,-16.6783,-14.1758,0.6641,0.3835,1.3681,1.3311,2.4699,ppo_live
465,-19.3659,-0.3026,-16.8468,-14.1758,0.7573,0.3567,1.4102,1.0872,2.3148,ppo_live
466,-17.1664,-0.2682,-16.907,-14.1758,0.695,0.3639,1.1681,0.8242,2.3084,ppo_live
467,-17.9743,-0.2808,-16.9574,-14.1758,0.8145,0.3705,0.967,0.8815,2.3859,ppo_live
468,-16.6389,-0.26,-16.906,-14.1758,0.7666,0.3705,1.0816,0.5935,2.1357,ppo_live
469,-14.6552,-0.229,-16.8141,-14.1758,0.671,0.3727,0.9202,0.4435,2.0756,ppo_live
470,-15.7022,-0.2453,-16.7336,-14.1758,0.7498,0.3701,0.8986,0.5163,2.1813,ppo_live
471,-18.0938,-0.2827,-16.7422,-14.1758,0.8594,0.386,1.003,0.6982,2.4725,ppo_live
472,-16.4223,-0.2566,-16.7346,-14.1758,0.6276,0.3853,1.1608,0.7039,2.498,ppo_live
473,-18.8151,-0.294,-16.824,-14.1758,0.7175,0.3664,1.3452,1.0074,2.5204,ppo_live
474,-17.3419,-0.271,-16.7589,-14.1758,0.6701,0.3467,1.0326,1.1405,2.223,ppo_live
475,-16.1427,-0.2522,-16.6943,-14.1758,0.6441,0.3568,0.9015,0.9331,2.3019,ppo_live
476,-15.4019,-0.2407,-16.653,-14.1758,0.6515,0.3732,1.0149,0.5541,2.291,ppo_live
477,-16.8422,-0.2632,-16.6682,-14.1758,0.8701,0.3542,1.0373,0.3862,2.1878,ppo_live
478,-15.7308,-0.2458,-16.6793,-14.1758,0.6818,0.3784,1.094,0.4289,2.4232,ppo_live
479,-16.1596,-0.2525,-16.7667,-14.1758,0.7149,0.367,1.1749,0.3513,2.5301,ppo_live
480,-15.9529,-0.2493,-16.8275,-14.1758,0.7515,0.3563,1.1343,0.2547,2.4635,ppo_live
481,-16.3625,-0.2557,-16.8626,-14.1758,0.7964,0.349,1.1425,0.3334,2.2476,ppo_live
482,-16.4641,-0.2573,-16.8478,-14.1758,0.6701,0.3785,1.2006,0.5737,2.455,ppo_live
483,-15.4675,-0.2417,-16.8051,-14.1758,0.6223,0.3789,1.0348,0.6045,2.3709,ppo_live
484,-15.2908,-0.2389,-16.5995,-14.1758,0.6654,0.3595,0.9842,0.5596,2.1973,ppo_live
485,-16.1062,-0.2517,-16.4366,-14.1758,0.6419,0.3598,1.1109,0.7038,2.3328,ppo_live
486,-16.6059,-0.2595,-16.4085,-14.1758,0.6732,0.3623,1.001,0.9453,2.1529,ppo_live
487,-16.9592,-0.265,-16.3578,-14.1758,0.6702,0.3777,0.9452,1.1665,1.9989,ppo_live
488,-16.2592,-0.254,-16.3388,-14.1758,0.6493,0.3578,1.0744,0.8225,2.1958,ppo_live
