episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-63.550786912441254,4.981597189972138,5.327388592172304,0.8702930854110718,1.603703125,0.021660302659314692
1,-46.50137972831726,4.942131991551614,2.8607546103408525,0.7483038454742432,1.6161249999999998,0.017508526378775827
2,-73.3941839337349,4.913847562429469,6.965296175646553,0.8213439938069007,1.6187343749999998,0.021190593043018076
3,-52.235934019088745,5.0,3.426107572728476,0.9621980344924927,1.5799843749999998,0.012339457598623175
4,-63.38409113883972,4.967429031033699,5.064671560008679,1.031022076184082,1.612640625,0.012623721433633536
5,-52.712107717990875,4.946639696168107,3.429218263295984,1.025700268447876,1.5830156249999998,0.018352577719686916
6,-67.05923825502396,5.0,5.703338490980214,0.9899507917419432,1.574546875,0.012339457598623175
7,-76.77628862857819,4.989592504832594,7.253822967764392,0.957447277206421,1.61803125,0.012446961776721659
8,-52.074795842170715,5.0,3.477986835904373,0.9013005684539794,1.6085625000000001,0.012339457598623175
9,-50.65601599216461,4.993543011515689,3.384291289355292,0.8364693945097472,1.553515625,0.012389005582334156
10,-49.86296093463898,4.967690626040002,3.233376458102085,0.8428702277111733,1.61234375,0.016943411890550014
11,-68.45394730567932,5.0,5.85386953709377,1.0308685419677732,1.586578125,0.012339457598623175
12,-54.87022262811661,4.989055460977175,4.041223868579777,0.8360070215942381,1.5624531249999998,0.01241783297277312
13,-64.7406616806984,4.994024729011663,5.323435971570319,0.996202696673584,1.597,0.012380263604167753
14,-84.43170261383057,4.96446001376376,8.377922650203107,1.0270232693969727,1.5765156249999999,0.017540935025604058
15,-55.857740461826324,5.0,4.205042178853905,0.829700623348999,1.551421875,0.012339457598623175
16,-75.32686394453049,4.9778963897748065,7.007458554565503,0.9793091431427002,1.60359375,0.013275575151309418
17,-65.64910954236984,5.0,5.7476493603266245,0.7995634562103272,1.616421875,0.012339457598623175
18,-64.00480329990387,4.966230724406789,5.191978156402726,1.0229467723709105,1.577171875,0.013254731153256216
19,-46.519020557403564,4.965949530384076,2.791230759657142,0.7985024552092032,1.5881875,0.012719988628980858
20,-53.9621741771698,5.0,3.922736547533754,0.8130328913964994,1.573671875,0.012339457598623175
21,-62.50530409812927,4.991081671358717,4.957953487888878,1.0102803019012452,1.590109375,0.012421622299010483
22,-53.86319434642792,5.0,3.6977315644875013,0.9418247808624267,1.6063749999999999,0.012339457598623175
23,-56.76613634824753,4.9566289000988615,4.307496144419782,0.8470996003387452,1.620890625,0.014017449623126448
24,-63.562705755233765,4.967394494809685,5.360651937306548,0.8754022408050537,1.5433125,0.012819939984166662
25,-43.99103403091431,4.9979514564887415,2.4504835505334834,0.7430609697227204,1.61415625,0.012351016432357063
26,-70.53290098905563,4.994422970684942,6.295002325026815,0.9556398699813844,1.585234375,0.012374436121610776
27,-54.97919577360153,5.0,3.873157556306225,0.9388742498143345,1.613125,0.012339457598623175
28,-48.20321041345596,4.930304357396183,3.0893930887202714,0.785646192211914,1.5921874999999999,0.013216793057575327
29,-59.940403521060944,5.0,4.543746476897796,1.0175137016540527,1.58640625,0.012339457598623175
30,-72.41865181922913,4.990572371096052,6.551650696527771,0.9776966525117361,1.59890625,0.012396969275995762
31,-65.48407363891602,5.0,5.476362190215585,0.9857355243408201,1.54890625,0.012339457598623175
32,-52.81768363714218,4.953118427634532,3.8608992806269553,0.7347541330936483,1.6210156249999998,0.013327771719195632
33,-65.55259716510773,5.0,5.56714451697707,0.9239403833267212,1.574140625,0.012339457598623175
34,-67.05739223957062,5.0,5.578803217896345,1.0668965852111816,1.592203125,0.012339457598623175
35,-80.59615814685822,5.0,7.809102336857817,0.9887821542999268,1.5968125,0.012339457598623175
36,-59.818412601947784,4.998856197511941,4.7747375370833325,0.8405833710906983,1.6182343750000001,0.01234553649415264
37,-48.44720709323883,5.0,3.05527012116442,0.8208472878264335,1.561734375,0.012339457598623175
38,-56.86034220457077,4.994970584914008,4.268312476974109,0.8754945371154785,1.605828125,0.012374294301294528
