episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-97.44128650426865,4.959570092143848,11.787514513032596,0.11604437031821414,1.5625624999999999,0.01276817821216416
1,-70.12488502264023,4.963359970872552,7.429259157610238,0.16715776636060942,1.5855937499999997,0.012702833015578174
2,-69.99522680044174,4.850990654356874,7.451364954170746,0.18745777992657392,1.5494375,0.019942561306334913
3,-73.86910289525986,4.998318310741345,8.060642421629211,0.12324656708686885,1.5898124999999999,0.012348300365840496
4,-65.9305847287178,4.947972067036938,6.854357286248357,0.12615988535655942,1.561953125,0.01547081097502757
5,-69.81183859705925,4.8861534060541505,7.388268494772852,0.18817521502537393,1.583375,0.014021133198519515
6,-78.05278325080872,4.982343757931062,8.623111160974638,0.19094979518222058,1.58509375,0.012463619717543076
7,-63.610170125961304,4.944422598717902,6.45815774200728,0.1527621117246417,1.5529687499999998,0.015462445788730402
8,-67.5786103606224,5.0,7.092489704788939,0.11232623259505317,1.591421875,0.012339457598623175
9,-74.85631561279297,4.9490523515185,8.247152858407638,0.12883320294201905,1.5573437499999998,0.013493039952356511
10,-64.50278499722481,4.869319004990135,6.6087282671877885,0.15870573492352652,1.5881875,0.015100078460412971
11,-69.2906882762909,4.889561545100962,7.261444944757525,0.23028515746867773,1.543109375,0.01730973530651644
12,-88.90543383359909,4.916709443552389,10.511488191789322,0.08849493228085278,1.570484375,0.018232675888032124
13,-76.29593050479889,5.0,8.512329018298988,0.08516462510867168,1.557390625,0.012339457598623175
14,-70.00995701551437,4.890035316492012,7.582983611154949,0.0757236537215915,1.5881875,0.016876244542896657
15,-63.03680542111397,4.852550651562629,6.405267246380005,0.15836042546847018,1.5524375,0.0209943577927073
16,-73.20946711301804,4.987569444985832,7.992414016854577,0.10387491659592807,1.5889687499999998,0.01241899345951069
17,-70.31859332323074,4.882057317698274,7.637446800710785,0.07551539151401028,1.58434375,0.01679887723007008
18,-70.19965386390686,4.838571711731735,7.478412553614504,0.1842908349120962,1.582703125,0.016048584372925494
19,-106.43063259124756,4.991716139492479,13.14885802487754,0.1340508645230729,1.5630312499999999,0.012391601609115729
20,-64.89591175317764,4.947904700550934,6.750506712249905,0.07969997074766305,1.58671875,0.013089407900242152
21,-67.44129407405853,4.855959483360072,7.178232464683358,0.08963134329490599,1.5876875,0.01599632811068942
22,-99.48263239860535,5.0,12.075674793262312,0.12135094493060691,1.567984375,0.012339457598623175
23,-87.26447683572769,4.882537468386588,10.204391653780236,0.13614775483574282,1.5630937500000002,0.018228364430842976
