episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-65.98763626813889,4.968611820162518,6.8413638338355245,0.13404454903373442,1.5625624999999999,0.01275200825147385
1,-51.42441916465759,4.992237899416343,4.381776399052512,0.24126268979665982,1.5855937499999997,0.012396020649398976
2,-60.090367436409,4.983085861842973,5.759493198109356,0.23831356328076497,1.5494375,0.029473344369204582
3,-48.11430788040161,5.0,4.036359000717653,0.12549125939185687,1.58159375,0.012339457598623175
4,-59.59432643651962,5.0,5.576599542488854,0.3010463334719675,1.561953125,0.012339457598623175
5,-48.727326929569244,4.994493171097999,4.098417923951757,0.1476853537473139,1.5879531249999999,0.012378918271623813
6,-67.45303672552109,5.0,6.84661766377917,0.2658426145387072,1.583375,0.012339457598623175
7,-41.93835085630417,5.0,2.9827012907155135,0.18343417483499397,1.58509375,0.012339457598623175
8,-51.70723378658295,5.0,4.605478898380752,0.11986712557911354,1.5830156249999998,0.012339457598623175
9,-61.215153098106384,5.0,5.977539183453531,0.19276645893248404,1.591421875,0.012339457598623175
10,-65.7566248178482,4.956302523472553,6.778803492877101,0.1557042980211254,1.5573437499999998,0.02644810469124794
11,-57.36492532491684,4.993381997277831,5.318293717534597,0.23447665637324216,1.5881875,0.012380469767205898
12,-52.852633357048035,5.0,4.512103994727622,0.31473160643491005,1.543109375,0.012339457598623175
13,-79.27166777849197,4.959867245442725,8.870080056150133,0.16477868442119273,1.570484375,0.018870698710899126
14,-49.3094556927681,4.9138671572752575,4.291187261365076,0.11370239442627976,1.557390625,0.03616360643450419
15,-55.57133674621582,5.0,5.203401414011475,0.12203889835521058,1.5881875,0.012339457598623175
16,-63.97333759069443,5.0,6.402216985466096,0.20995362174437654,1.5524375,0.012339457598623175
17,-81.30193680524826,4.884758478433513,9.16300354817944,0.14587204249574345,1.6003178252225414,0.3953896499983881
18,-57.3754318356514,5.016197185455082,5.422567711736753,0.1426375350938801,1.5984101442163698,0.10541767087787286
19,-56.639067471027374,4.9591795324607375,5.388842911062104,0.12445673435909119,1.58434375,0.01282333234556593
20,-66.68979942798615,5.0,6.822905132114361,0.20237102430872617,1.582703125,0.012339457598623175
21,-74.74688613414764,4.9043118834467325,8.189916528668663,0.15254329674228126,1.5701535286929917,0.11618368380299444
22,-60.65813320875168,4.999014225830415,5.723353815561005,0.3060960547831606,1.58671875,0.01234464273522665
23,-58.76633566617966,5.003912602198537,5.653193906752613,0.1526927286878682,1.5876875,0.02103431334838194
24,-66.15099209547043,5.044153451217079,6.739244852035035,0.14157526783147628,1.5951565439639834,0.3241488861919938
25,-85.7713395357132,4.973930685500617,9.834225288264658,0.19768455158470435,1.5630937500000002,0.012537176846981017
26,-65.35454881191254,5.066090160763558,6.5640101494049015,0.20104951879704827,1.5859050077823067,0.10033099715210986
27,-57.88198047876358,5.0,5.436919445504969,0.21988035460109143,1.549703125,0.012339457598623175
28,-54.34719318151474,4.993831159440036,4.9164408750568995,0.19802167208618204,1.557765625,0.012385815938046517
29,-62.01122331619263,4.966064321569302,6.086591371511943,0.22566596135236416,1.55715625,0.012765139255186138
30,-57.93834835290909,5.0426392012592025,5.439887334703025,0.15347663266868472,1.5866540809087362,0.34059010267814466
31,-71.58762240409851,5.0,7.654298333048258,0.16673109950869475,1.5574062499999999,0.012339457598623175
32,-76.95700711011887,4.937123755422118,8.520475930719357,0.14352161849287948,1.5816468232508276,0.1469430813552502
33,-70.97584307193756,5.032960958122762,7.510429144983612,0.12188194254043562,1.61826357518382,0.35555591588321894
34,-60.93340092897415,5.0,5.818383763786302,0.2709114955311606,1.5872499999999998,0.012339457598623175
35,-65.32285058498383,5.0,6.489581443052295,0.291613023159105,1.5544531249999998,0.012339457598623175
36,-77.35778546333313,5.079892338803125,8.396934353039233,0.18053799088670222,1.5878740369447564,0.427647165021356
37,-62.79035663604736,4.985773076257248,6.199661323107078,0.21597025666535105,1.584,0.012449785130802443
38,-56.70851010084152,4.992718967830065,5.349915773938537,0.1453624659696261,1.584296875,0.021186514702702757
39,-85.21217840909958,5.155219399954522,9.623326973424204,0.11596592351498737,1.6199367902808786,0.6477447780310603
40,-63.0420600771904,5.0,6.340290838000748,0.14457856967852545,1.581390625,0.012339457598623175
41,-70.84767907857895,4.959556150889245,7.409470043946017,0.2568189499532708,1.5855937499999997,0.013382222756377987
42,-68.3497965335846,5.0,6.638990027413845,0.5111318591702811,1.5430000000000001,0.012339457598623175
43,-53.560984432697296,5.0,4.79712656349115,0.19478438252937597,1.554265625,0.012339457598623175
44,-38.25575116276741,5.0196486494518835,2.4386822500847827,0.14639488216239743,1.5861545784033444,0.08142455158257639
45,-61.49220049381256,4.977351345986925,5.913239049401286,0.2746222800228366,1.5835624999999998,0.01263480479177495
46,-53.92994636297226,4.989615247533377,4.911942873395944,0.1494327581909597,1.5863437499999997,0.012412933341264547
47,-47.058453977108,5.0274850649782765,3.775337862757273,0.15279801307799237,1.602597340818479,0.16653657752658602
48,-53.22514396905899,4.999315318430858,4.705075707289941,0.21181263074606851,1.583015625,0.012342989070836658
49,-49.87169575691223,4.952550051605071,4.238559879680805,0.18509638509544574,1.5891406249999998,0.02701318385623753
50,-71.02562391757965,5.038249352146787,7.532675755618888,0.13204379473501404,1.6032995192346007,0.2311891172578747
51,-54.297930002212524,5.0,4.961491194416407,0.15096790878121596,1.58728125,0.012339457598623175
52,-53.039561331272125,4.96051557537446,4.608307826072295,0.27078827423161106,1.5797343749999997,0.014081236373570134
53,-53.41591137647629,4.971898735546876,4.879828403222582,0.11910478017184771,1.5927812499999998,0.027052998571450895
54,-77.42902624607086,4.996715017475543,8.570631280660686,0.16169381098778596,1.5640312499999998,0.02370129142534958
55,-59.581865310668945,5.0,5.728951160027499,0.19042016409831147,1.5852343750000002,0.012339457598623175
56,-80.6606474518776,4.993698918153732,9.016643891479266,0.119239590820266,1.6116206151914518,0.5253152941463047
57,-55.205434799194336,5.0,4.991442890926081,0.2261359884209273,1.58546875,0.012339457598623175
58,-76.18437761068344,4.910770133360256,8.385569559447706,0.18742757805055307,1.557578125,0.014619585239907494
59,-57.604942083358765,4.9984269185007415,5.452117253776747,0.16826247910335143,1.5891562499999998,0.01234805760376841
60,-75.83702254295349,5.036449687132501,8.23609111122638,0.16623375266807688,1.5877651173155727,0.2599278248113226
61,-67.23760336637497,4.950107384789391,7.023035408887497,0.13910636739894794,1.591171875,0.017704700306303157
62,-68.24692517518997,5.0893689033799525,6.965232624563592,0.1359866529139928,1.6193581296017747,0.7000296583241553
63,-78.20500046014786,4.942607967023692,8.66132646000357,0.14668647679021332,1.5921088220454322,0.3540838807532397
64,-82.03002506494522,4.904594909881098,9.406736997985954,0.10602699348530797,1.5648156015158738,0.08354352342722425
65,-76.24953156709671,5.02354273789118,8.421890608774397,0.12922341627026096,1.559,0.03496093117896568
66,-70.73474591970444,5.0,7.211190862532803,0.3755552099631491,1.550625,0.012339457598623175
67,-69.88504755496979,5.0,7.4763195490213,0.09942788311739519,1.58321875,0.012339457598623175
68,-41.75995349884033,5.0,3.0506598484398797,0.11797250757397063,1.5898124999999999,0.012339457598623175
69,-56.69057011604309,5.0,5.431264761116396,0.0873053446781607,1.5864218749999999,0.012339457598623175
70,-52.78988265991211,5.0,4.806265210274814,0.09733238139864153,1.5873749999999998,0.012339457598623175
71,-67.2449534535408,4.852091830710011,7.070502636147934,0.1454587709523258,1.578765625,0.014522350754007875
72,-54.92898088693619,5.059695555125229,5.048148968012541,0.12508164095103855,1.595412114265185,0.09663997562821496
73,-61.10432302951813,4.964533751416516,5.907532288263224,0.2555288167600591,1.5438437500000002,0.012681113789721976
74,-52.73637628555298,5.0,4.676567475162607,0.19078126296451497,1.549703125,0.012339457598623175
75,-66.80182313919067,5.0,6.841722738295378,0.20977635217191398,1.557859375,0.012339457598623175
76,-67.53496879339218,4.96417985521819,6.962690725977774,0.20829610998533432,1.5851406249999997,0.012718824917980251
77,-71.26232826709747,4.952541626816479,7.702734905767468,0.10801931721821488,1.582234375,0.01293446909268342
78,-48.062599301338196,5.012982717670399,3.862009287050279,0.24270600404783943,1.54225,0.03048230921191887
79,-72.2821313738823,4.999952270638664,7.698711207357752,0.2007591034729805,1.5835781249999998,0.012339693872152634
80,-56.13882625102997,4.961914623732222,5.292122358778877,0.13402023065101748,1.590078125,0.012712580300718007
81,-54.64135295152664,5.0,5.08497781266693,0.10480732701426768,1.586109375,0.012339457598623175
82,-56.75130730867386,5.0,5.4485887850708075,0.08358276526264724,1.581921875,0.012339457598623175
83,-67.87075918912888,5.090819263853372,6.93610948800847,0.16546484506055448,1.591856410725529,0.3958076096113614
84,-55.357478737831116,4.904834287949762,5.213920577949993,0.12606569428980546,1.5788906249999999,0.02362228624092395
85,-59.83848464488983,4.937325700254934,5.9275435926492674,0.1041668449429199,1.58890625,0.014267019727495023
86,-53.4618279337883,4.904442578703404,4.816755386590575,0.20512516488694466,1.547171875,0.015801142110454712
87,-65.61469221115112,4.99502977951824,6.808513927989006,0.09648691299902068,1.585138305051315,0.04483652870232055
88,-51.147752940654755,5.0,4.544686553999235,0.11049633470789388,1.5578750000000001,0.012339457598623175
89,-59.98862689733505,5.0,5.773549240839859,0.20363202146320328,1.583515625,0.012339457598623175
90,-51.20009005069733,4.999803839513703,4.519212431873944,0.12426691374295198,1.5840625,0.012340437937654668
91,-64.70791965723038,5.0,6.629037731002586,0.12313368122327778,1.5888125,0.012339457598623175
92,-39.6055913567543,4.994143857061322,2.575376334417741,0.22593988982817753,1.5490781249999999,0.012382485016817876
93,-88.79916018247604,4.885498228327881,10.434688281551779,0.14266783401318728,1.56003125,0.017070023350071954
94,-61.76281517744064,4.934746884345042,6.205432067735384,0.12393413857925475,1.577734375,0.01432968147744849
