episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-60.678901359438896,0.42599921875,6.915834375000001,0.9263118749999999,0.7160568749999999,3.0237403125
1,-63.49590867757797,0.46620890625,7.298501093750001,0.9881081250000001,0.7087996875,2.7653406249999994
2,-52.56887000799179,0.4233334375,5.971486406250001,0.89646296875,0.43757546875,2.33625328125
3,-62.1089172065258,0.47199265625,7.26143390625,0.9376012499999999,0.52907640625,2.6807403125
4,-59.239551931619644,0.44651265625000003,6.557354375000001,0.9252578124999999,1.0361790625,2.8479650000000003
5,-58.967327296733856,0.4309920312500001,6.8722990625,0.87818640625,0.6315253125,2.4640375000000003
6,-57.93276970088482,0.41656390625,6.53321078125,0.9715934374999999,0.7798234374999999,2.3160029687499994
7,-61.16231068968773,0.49157296874999995,6.96555078125,0.95340984375,0.8227489062500001,2.5189228125
8,-57.42113843560219,0.44336765624999996,6.573108749999999,0.94637671875,0.615291875,2.250246562499999
9,-52.29989367723465,0.4162223437500001,5.81965578125,0.89386421875,0.6520379687500001,2.3863809375000002
10,-60.42482237517834,0.4519071875,6.78018171875,0.9076346875,0.9972890624999999,2.8757328125000003
11,-58.45214354991913,0.398563125,6.579212968749999,0.9367418750000001,0.91688625,2.45548484375
12,-63.777015060186386,0.4009434375,7.636274843750002,0.944985,0.49458328125,2.318214375
13,-49.013331696391106,0.40041171875,5.4229565625,0.9420975,0.3142671875,2.3244540625
14,-56.26658019423485,0.41502265625,6.571432343750001,0.9052221875,0.26933296875,2.60104859375
15,-55.45955967903137,0.42064109375000003,6.1989415625,0.9728359375,0.5069781250000001,2.7177556249999997
16,-58.16826777160168,0.43514453125,6.899918281250001,0.8349435937499999,0.35945046875,2.6958034375
17,-62.93568602204323,0.40826578125,7.5382315625,0.9951743749999999,0.21646578125,2.4517103125000004
18,-52.219583600759506,0.43208812500000005,5.911899374999999,0.9494632812499999,0.239021875,2.4383029687500004
19,-54.19671534001827,0.43058046875,6.2847114062500005,0.8905603124999999,0.3152509375,2.37384609375
20,-59.3998933583498,0.45782999999999996,6.81571671875,0.9627631249999999,0.3967890625,2.9703121875000003
21,-56.571736842393875,0.44302640625,6.44095875,0.93201703125,0.37554468750000003,2.95532015625
22,-57.25782907009125,0.432134375,6.5997646875000004,0.9338762500000001,0.45879625,2.5024571875
23,-56.31096416711807,0.5027053125,6.079346093750001,0.8680315624999999,1.1109620312500001,3.05180515625
24,-61.8035192489624,0.43984874999999996,7.180373750000001,0.9332050000000001,0.6735865625,2.5995046874999996
25,-65.35109010338783,0.38260578125,7.6538354687500005,1.00906609375,0.79022765625,2.2862825000000004
26,-45.37111121416092,0.41097656250000003,4.763368281250001,0.8848039062499999,0.6462362500000001,2.3502779687500004
27,-41.65095606446266,0.4082471875,4.08653328125,0.9649990625,0.61612359375,2.3087231249999998
28,-54.96582826972008,0.40136781250000003,6.3150721875,0.86857828125,0.772999375,1.9164371875
29,-56.02896021306515,0.38100484375,6.38688,0.90418171875,0.89174625,1.874984375
30,-47.67042112350464,0.4143403124999999,4.988876250000001,0.9033084375,1.0639445312499998,1.82761
