episode,total_reward,sinr_dl,sinr_ul,throughput_mbps,delay_ms,bler_pct
0,-222.6227388381958,14.216316796874999,11.16669337109375,11.6982140625,8.370618359375001,1.803337890625
1,-221.97891783714294,14.2417109375,11.216853359375001,11.526387499999998,8.5977953125,1.83222421875
2,-217.75028550624847,14.245493359375,11.24281160546875,11.154274609375001,8.3693453125,1.816225
3,-218.90159285068512,14.220957421875,11.162227359375,11.36068515625,8.229391015625001,1.780291015625
4,-223.2374303340912,14.202044140625,11.1889782421875,11.745063281250001,8.410524609375,1.8124000000000002
5,-218.1068173646927,14.243734374999999,11.200321019531248,11.22877734375,8.312304296875,1.789221484375
6,-222.40161108970642,14.227980078124999,11.18137169140625,11.67836875,8.332602734375,1.80860703125
7,-223.27576184272766,14.182794921875,11.17064984375,11.732325390625,8.499994921875,1.8081484375
8,-217.66126143932343,14.235498046875,11.234481917968749,11.155148828125,8.358307421875,1.813525390625
9,-223.30603623390198,14.196653906249999,11.197047421875,11.723485546875,8.49634296875,1.80658828125
10,-222.80773067474365,14.243937890625,11.103523476562499,11.687994140625001,8.481298046875,1.8366847656250003
11,-222.2824010848999,14.252233203125002,11.1653508984375,11.589535937499999,8.543258203125001,1.83450078125
12,-223.17444276809692,14.173616406250002,11.192234531250001,11.72624453125,8.481779687500001,1.78912265625
13,-222.56663608551025,14.2378703125,11.1232789453125,11.669444140625,8.453702734375,1.822223046875
14,-223.47305536270142,14.2050328125,11.199238085937502,11.759949609375001,8.42760390625,1.809015234375
15,-222.07665252685547,14.253751562500002,11.158817031249999,11.575469921875001,8.530999609375002,1.8224402343750001
16,-222.44964742660522,14.28390546875,11.2149415234375,11.557924609375,8.608582031250002,1.835780078125
17,-222.91596460342407,14.19997421875,11.161395234375,11.736666015625001,8.3698375,1.800084765625
18,-218.27107274532318,14.2328875,11.2031973046875,11.2455578125,8.319083593750001,1.7946707031250002
19,-222.02125024795532,14.258349609375001,11.149486875000001,11.5781984375,8.50988828125,1.823301953125
20,-222.4552185535431,14.212913671875,11.182792015625001,11.687135546874998,8.337074609375001,1.807672265625
21,-217.75996887683868,14.234346093749998,11.161343921875,11.223187109375,8.270762890625,1.7849398437500001
22,-223.248202085495,14.197218750000001,11.181236679687501,11.738159765625001,8.448287109375,1.8096031250000002
23,-223.12987160682678,14.193976953124999,11.164551328125,11.727256640625,8.45997734375,1.81952265625
24,-218.1068173646927,14.243734374999999,11.200321019531248,11.22877734375,8.312304296875,1.789221484375
25,-217.8625863790512,14.24350625,11.1753588828125,11.225617578125,8.274759375,1.77895234375
26,-223.44308853149414,14.1774953125,11.1896518359375,11.764994140625,8.446482812500001,1.7933816406249998
27,-222.35737442970276,14.269042187499998,11.224342734375,11.549411328125,8.610531640625,1.8363222656249998
28,-221.36637425422668,14.25413515625,11.264372148437499,11.4479171875,8.581662109375,1.83267734375
29,-222.53271293640137,14.258299609375001,11.1768348828125,11.610446484375,8.5416515625,1.833368359375
30,-218.84591472148895,14.216509765624998,11.159393765625001,11.369860156249999,8.194213671875001,1.7741265625000002
31,-219.75466585159302,14.238262109375,11.2581469140625,11.301808203125,8.5336859375,1.84453359375
32,-217.7653557062149,14.219132421874999,11.227750394531249,11.185346093749999,8.328621484375,1.8003269531250001
33,-222.87549090385437,14.2086328125,11.1683342578125,11.724023046875,8.3766421875,1.80728125
34,-223.28886699676514,14.179148046875,11.18485578125,11.730626171874999,8.504965234375,1.7923078125
35,-222.97295451164246,14.1990125,11.1579256640625,11.732651953125,8.40419296875,1.799903125
36,-222.33171129226685,14.27534921875,11.222618984375,11.540166796874999,8.627095703125,1.8327386718749998
37,-222.99945974349976,14.1982453125,11.1506470703125,11.728491796875002,8.427185937500001,1.814443359375
38,-223.54484581947327,14.176489453125,11.168304648437502,11.754732031249999,8.526009375000001,1.8069109375
39,-223.5442419052124,14.182473046875,11.187254609375,11.746229296874999,8.529264062500001,1.799739453125
40,-222.4857451915741,14.24208828125,11.1021098046875,11.662240625,8.461328125000001,1.83636796875
41,-218.07956635951996,14.2492921875,11.202545640625,11.23213125,8.287875781250001,1.784392578125
42,-222.55623960494995,14.2519078125,11.1863844921875,11.6086359375,8.5501796875,1.836112890625
43,-222.0936644077301,14.260782421875,11.196289570312498,11.5514796875,8.561807421875,1.827379296875
44,-223.08421802520752,14.1968953125,11.1630855078125,11.741037500000001,8.408613671874999,1.8052777343750002
45,-217.58654749393463,14.236065234375,11.24055926171875,11.1457859375,8.353751953125,1.820154296875
46,-222.442795753479,14.246955859375,11.143608164062499,11.625829687500001,8.510826953125001,1.836234375
47,-223.31882214546204,14.209092578125,11.191902773437501,11.745032421874999,8.42719375,1.809613671875
48,-223.270770072937,14.203439843750001,11.204253671875001,11.717142578125,8.490063671875001,1.8073265625000001
49,-222.8594012260437,14.248677734375,11.121567617187498,11.661978515625,8.55377421875,1.834019140625
50,-222.87549090385437,14.2086328125,11.1683342578125,11.724023046875,8.3766421875,1.80728125
51,-223.12987160682678,14.193976953124999,11.164551328125,11.727256640625,8.45997734375,1.81952265625
52,-223.15821146965027,14.197191796875,11.203552773437501,11.702990625,8.505009375,1.805537890625
53,-218.0367842912674,14.24321875,11.187339976562502,11.23560234375,8.287328125000002,1.779502734375
54,-222.55623960494995,14.2519078125,11.1863844921875,11.6086359375,8.5501796875,1.836112890625
55,-222.6227388381958,14.216316796874999,11.16669337109375,11.6982140625,8.370618359375001,1.803337890625
56,-223.1791636943817,14.191648046875,11.1682289453125,11.745891015625002,8.423519921875,1.806046484375
57,-223.37724113464355,14.18605234375,11.1848841796875,11.735501953125,8.508409765625,1.798838671875
58,-223.31360006332397,14.19674140625,11.2015621875,11.72405234375,8.492641796874999,1.8059937499999998
59,-223.05186295509338,14.184144531249999,11.131560742187501,11.740371484375,8.440168750000002,1.8167964843750002
60,-223.0152714252472,14.188566796875,11.1390893359375,11.743544140625,8.406757421875001,1.818065625
61,-223.21492886543274,14.18934921875,11.14076265625,11.751224609375,8.445121484375,1.814394921875
62,-221.67683744430542,14.245076171875,11.214370898437501,11.496912109375,8.588753125,1.8376878906249998
63,-223.44308853149414,14.1774953125,11.1896518359375,11.764994140625,8.446482812500001,1.7933816406249998
64,-218.0669025182724,14.243437109375,11.199896101562498,11.22463359375,8.312909765625,1.7894078125000001
65,-222.52102637290955,14.28035625,11.211278632812501,11.558890625,8.6357203125,1.834484375
66,-222.5488305091858,14.258334375,11.1965505078125,11.599366796875001,8.55901484375,1.836273828125
67,-222.99390697479248,14.2435296875,11.1154359765625,11.691027734375,8.518900390625,1.83661640625
68,-222.44170022010803,14.231414453125002,11.119044960937499,11.6709921875,8.420748046875001,1.8221179687500002
69,-221.98881697654724,14.243976953125,11.221895859375,11.529921093750001,8.584804296875,1.8276621093749998
70,-222.0936644077301,14.260782421875,11.196289570312498,11.5514796875,8.561807421875,1.827379296875
71,-220.33163368701935,14.221643749999998,11.1580123203125,11.522633984375,8.197110546874999,1.7724171874999999
72,-223.48140716552734,14.1833734375,11.19910875,11.751297265625002,8.481822656250001,1.799357421875
73,-223.2782003879547,14.184191015625,11.185752265625,11.718987109375,8.527491015625,1.800104296875
74,-223.2715437412262,14.18656171875,11.170180546874999,11.729532031249999,8.50348828125,1.808826171875
75,-218.44619047641754,14.236373828125,11.1711145859375,11.3081984375,8.220027734375002,1.780807421875
76,-223.7282590866089,14.181325000000001,11.20075734375,11.7750796875,8.485383984375,1.8059386718750001
77,-218.12831604480743,14.23586796875,11.198818062500001,11.24548515625,8.279710156250001,1.785617578125
78,-217.7653557062149,14.219132421874999,11.227750394531249,11.185346093749999,8.328621484375,1.8003269531250001
79,-222.43573999404907,14.217971093749998,11.17952203125,11.685443750000001,8.334324609374999,1.807549609375
80,-222.3682985305786,14.260136328125,11.1940813671875,11.574153125,8.582151953124999,1.8281609374999999
81,-222.97295451164246,14.1990125,11.1579256640625,11.732651953125,8.40419296875,1.799903125
82,-222.92668390274048,14.250570703125,11.136798046874999,11.672606640625002,8.527983203125,1.8285421875
83,-218.10265028476715,14.22262421875,11.22579949609375,11.213359765625,8.34947421875,1.7977519531250001
84,-222.86266326904297,14.211153515625,11.1746242578125,11.72369609375,8.365433203125,1.805707421875
85,-222.99945974349976,14.1982453125,11.1506470703125,11.728491796875002,8.427185937500001,1.814443359375
86,-223.28886699676514,14.179148046875,11.18485578125,11.730626171874999,8.504965234375,1.7923078125
87,-221.82045722007751,14.250543359375,11.268426679687499,11.493460546875,8.587633984375,1.8297679687500001
88,-223.7335638999939,14.184864453125002,11.19582640625,11.780002343749999,8.4773046875,1.7968402343749998
89,-222.92668390274048,14.250570703125,11.136798046874999,11.672606640625002,8.527983203125,1.8285421875
90,-223.50817775726318,14.184147265625,11.1696335546875,11.752098046874998,8.513843359375,1.8059671875
91,-222.6514904499054,14.229756640625,11.16370895703125,11.702256250000001,8.355123828124999,1.8080816406249998
92,-223.00504422187805,14.193722656250001,11.144299765625,11.729898437500001,8.43418984375,1.817921484375
93,-222.87549090385437,14.2086328125,11.1683342578125,11.724023046875,8.3766421875,1.80728125
94,-218.16109001636505,14.234305078125,11.172603375000001,11.26126875,8.269920703125,1.786762890625
95,-222.35737442970276,14.269042187499998,11.224342734375,11.549411328125,8.610531640625,1.8363222656249998
96,-222.02125024795532,14.258349609375001,11.149486875000001,11.5781984375,8.50988828125,1.823301953125
97,-222.45015025138855,14.244453515625,11.1213320703125,11.655466015625,8.45245859375,1.827573828125
98,-223.50817775726318,14.184147265625,11.1696335546875,11.752098046874998,8.513843359375,1.8059671875
99,-222.24677443504333,14.257730468750001,11.219082890625,11.5487875,8.595614453125,1.833316796875
100,-222.44964742660522,14.28390546875,11.2149415234375,11.557924609375,8.608582031250002,1.835780078125
101,-221.63032054901123,14.244524218750001,11.2347434375,11.48229140625,8.59946015625,1.8346828124999999
102,-222.8594012260437,14.248677734375,11.121567617187498,11.661978515625,8.55377421875,1.834019140625
103,-223.0152714252472,14.188566796875,11.1390893359375,11.743544140625,8.406757421875001,1.818065625
104,-222.77073097229004,14.2563265625,11.1344543359375,11.650839453125002,8.536587109375,1.8399175781250001
105,-220.33163368701935,14.221643749999998,11.1580123203125,11.522633984375,8.197110546874999,1.7724171874999999
106,-222.55623960494995,14.2519078125,11.1863844921875,11.6086359375,8.5501796875,1.836112890625
107,-222.59161710739136,14.2322640625,11.15820372265625,11.695020703125,8.361024609375,1.8083148437499998
108,-222.92668390274048,14.250570703125,11.136798046874999,11.672606640625002,8.527983203125,1.8285421875
109,-222.00504779815674,14.242521484375,11.2183351171875,11.52919609375,8.595182031250001,1.832376171875
110,-221.7539780139923,14.240574218750002,11.23372859375,11.4998,8.5921625,1.83063203125
111,-222.98524355888367,14.19313125,11.16125609375,11.72116328125,8.43668671875,1.820811328125
112,-223.05186295509338,14.184144531249999,11.131560742187501,11.740371484375,8.440168750000002,1.8167964843750002
113,-222.8594012260437,14.248677734375,11.121567617187498,11.661978515625,8.55377421875,1.834019140625
114,-218.1027947664261,14.238309765624999,11.199777296874998,11.226774609375,8.32213515625,1.7914429687500002
115,-223.2624316215515,14.174583984375,11.1703585546875,11.738272265625,8.483673828125001,1.815191015625
116,-222.35737442970276,14.269042187499998,11.224342734375,11.549411328125,8.610531640625,1.8363222656249998
117,-221.7539780139923,14.240574218750002,11.23372859375,11.4998,8.5921625,1.83063203125
118,-218.14701688289642,14.233233984375001,11.179184546875,11.26138515625,8.260562890625001,1.784514453125
119,-222.02125024795532,14.258349609375001,11.149486875000001,11.5781984375,8.50988828125,1.823301953125
120,-223.44308853149414,14.1774953125,11.1896518359375,11.764994140625,8.446482812500001,1.7933816406249998
121,-222.52102637290955,14.28035625,11.211278632812501,11.558890625,8.6357203125,1.834484375
122,-223.54484581947327,14.176489453125,11.168304648437502,11.754732031249999,8.526009375000001,1.8069109375
123,-222.63252568244934,14.287153515625,11.2127429296875,11.56660859375,8.638605859375001,1.835840625
124,-223.31882214546204,14.209092578125,11.191902773437501,11.745032421874999,8.42719375,1.809613671875
125,-222.49684047698975,14.215966015625,11.175285671875,11.684782421875,8.358035937499999,1.81656953125
126,-217.63509905338287,14.232532421875,11.15100259375,11.217946484374998,8.259910937499999,1.7842074218750001
127,-223.16245770454407,14.18631875,11.135122187499999,11.742906640625,8.461032421875,1.81768671875
128,-222.35737442970276,14.269042187499998,11.224342734375,11.549411328125,8.610531640625,1.8363222656249998
129,-217.79673635959625,14.227953515625,11.23256402734375,11.172941796875,8.358698828125,1.8085953125
130,-218.1268993616104,14.233090624999999,11.20002534765625,11.23866015625,8.299630078124999,1.7898234375000002
131,-221.97891783714294,14.2417109375,11.216853359375001,11.526387499999998,8.5977953125,1.83222421875
132,-222.02125024795532,14.258349609375001,11.149486875000001,11.5781984375,8.50988828125,1.823301953125
133,-220.33163368701935,14.221643749999998,11.1580123203125,11.522633984375,8.197110546874999,1.7724171874999999
134,-223.051194190979,14.180302734375001,11.16368375,11.72831171875,8.447311328125,1.8181625
135,-223.44308853149414,14.1774953125,11.1896518359375,11.764994140625,8.446482812500001,1.7933816406249998
136,-222.40161108970642,14.227980078124999,11.18137169140625,11.67836875,8.332602734375,1.80860703125
137,-218.36689960956573,14.23876640625,11.204382515625,11.255962890625,8.31005859375,1.796399609375
138,-222.99427485466003,14.202470703125002,11.1360753125,11.732346093750001,8.423169140625,1.817393359375
139,-223.12987160682678,14.193976953124999,11.164551328125,11.727256640625,8.45997734375,1.81952265625
140,-222.12173008918762,14.264512890625,11.215850625,11.541889062500001,8.573485546875,1.8338109375
141,-223.18917512893677,14.213706250000001,11.1325308984375,11.754914453125,8.409239453125,1.8159929687499998
142,-223.02424454689026,14.216736718750001,11.126736757812498,11.7431046875,8.393851953125,1.8210921875
143,-222.62900471687317,14.214168359375002,11.16934638671875,11.698103906250001,8.370079296875002,1.809145703125
144,-223.17444276809692,14.173616406250002,11.192234531250001,11.72624453125,8.481779687500001,1.78912265625
145,-222.98157739639282,14.2539703125,11.131422695312498,11.670996093750002,8.550506640625,1.8321375
146,-217.8625863790512,14.24350625,11.1753588828125,11.225617578125,8.274759375,1.77895234375
147,-222.8797643184662,14.181890625,11.1440558984375,11.724741796875001,8.421858203125,1.8197402343750002
148,-221.32309699058533,14.24776015625,11.25654296875,11.443350390625,8.5939359375,1.83794375
149,-218.27107274532318,14.2328875,11.2031973046875,11.2455578125,8.319083593750001,1.7946707031250002
150,-218.8099249601364,14.219268359375,11.155945992187501,11.351395703125,8.23633359375,1.780916015625
151,-217.58654749393463,14.236065234375,11.24055926171875,11.1457859375,8.353751953125,1.820154296875
152,-223.4633433818817,14.20514140625,11.1995256640625,11.759037500000002,8.42639765625,1.81029375
153,-222.43573999404907,14.217971093749998,11.17952203125,11.685443750000001,8.334324609374999,1.807549609375
154,-222.69432520866394,14.220587109375,11.16181087109375,11.70870390625,8.363164062500001,1.8007570312499999
155,-223.17444276809692,14.173616406250002,11.192234531250001,11.72624453125,8.481779687500001,1.78912265625
